id,temple_code,temple_name,temple_type,sect,registration_type,established_date,has_visung,visung_date,status_date,subdistrict,district,province,postal_code,phone,fax,email,website,village,house_no,moo,soi,road,note,province_id,district_id,subdistrict_id,order_no,created_at,updated_at
122,2600906009,กระทุ่มทองศรัทธาธรรม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2558-12-25,ไม่ได้รับ,-,,วังข่อย,ไพศาลี,นครสวรรค์,60220,,,,,,,2,,,,,,,,,
123,2660703005,กระทุ่มน้ำเดือด,วัดราษฎร์,มหานิกาย,ตั้งวัด,2532-08-10,ได้รับ,2558-02-24,,รังนก,สามง่าม,พิจิตร,66140,,,,,,,5,,,,,,,,,
124,2170610002,กระทุ่มปี่,วัดราษฎร์,ธรรมยุต,ตั้งวัด,1906-09-14,ได้รับ,2464-08-05,,โพธิ์ชัย,อินทร์บุรี,สิงห์บุรี,16110,,,,,,,1,,,,,,,,,
125,4311106008,กระทุ่มพัฒนาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2556-08-30,ไม่ได้รับ,-,,ร่อนทอง,สตึก,บุรีรัมย์,31150,,,,,,,4,,,,,,,,,
126,2250609001,กระทุ่มแพ้ว,วัดราษฎร์,มหานิกาย,ตั้งวัด,2435-05-01,ได้รับ,2505-03-10,,กระทุ่มแพ้ว,บ้านสร้าง,ปราจีนบุรี,25150,,,,,,,4,,,,,,,,,
127,4300810007,กระทุ่มโพรง,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-17,ได้รับ,2557-02-25,,หนองกราด,ด่านขุนทด,นครราชสีมา,30210,,,,,,,9,,,,,,,,,
128,3650404001,กระทุ่มยอดน้ำ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-28,ได้รับ,2526-07-08,,วังอิทก,บางระกำ,พิษณุโลก,65140,,,,,,,2,,,,,,,,,
129,1100301001,กระทุ่มราย,วัดราษฎร์,มหานิกาย,ตั้งวัด,2521-10-31,ได้รับ,2526-11-08,,กระทุ่มราย,หนองจอก,กรุงเทพมหานคร,10530,,,,,,,12,,,,,,,,,
130,4301303002,กระทุ่มราย,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-25,ไม่ได้รับ,-,,กระทุ่มราย,ประทาย,นครราชสีมา,30180,,,,,,,9,,,,,,,,,
131,2150112002,กระทุ่มราย,วัดราษฎร์,มหานิกาย,ตั้งวัด,2523-06-30,ได้รับ,2524-12-30,,บ้านรี,เมืองอ่างทอง,อ่างทอง,14000,,,,,,,1,,,,,,,,,
132,4320206009,กระทุ่มสุทธาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2556-10-31,ไม่ได้รับ,-,,เมืองบัว,ชุมพลบุรี,สุรินทร์,32190,,,,,,,8,,,,,,,,,
133,1103201001,กระทุ่มเสือปลา,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-02,ได้รับ,2519-08-10,//,ประเวศ,ประเวศ,กรุงเทพมหานคร,10250,,,,,,,3,,,ขอเปลี่ยนแปลงชื่อวัด จากเดิม วัดกระทุ่ม เป็น วัดกระทุ่มเสือปลา (พส.02/1256 ลว.24/11/2567),,,,,,
134,2210501002,กระบกขึ้นผึ้ง,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-03,ได้รับ,2509-03-16,,บ้านค่าย,บ้านค่าย,ระยอง,21120,,,,,,,3,,,,,,,,,
135,2240802003,กระบกเตี้ย,วัดราษฎร์,มหานิกาย,ตั้งวัด,2529-03-14,ได้รับ,2530-03-18,,ท่ากระดาน,สนามชัยเขต,ฉะเชิงเทรา,24160,,,,,,,5,,,,,,,,,
136,2240803012,กระบกหวาน,วัดราษฎร์,มหานิกาย,ตั้งวัด,2550-05-01,ได้รับ,2564-09-14,//,ทุ่งพระยา,สนามชัยเขต,ฉะเชิงเทรา,24160,,,,,กระบกหวาน,,2,,,,,,,,,
137,3621004005,กระบวยทอง,วัดราษฎร์,มหานิกาย,ตั้งวัด,2544-05-22,ไม่ได้รับ,-,,เทพนิมิต,บึงสามัคคี,กำแพงเพชร,62210,,,,,,,1,,,,,,,,,
138,2660602008,กระบังดิน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-15,ไม่ได้รับ,-,,ท้ายน้ำ,โพทะเล,พิจิตร,66130,,,,,,,7,,,,,,,,,
139,3650605002,กระบังมังคลาราม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-20,ได้รับ,1906-10-11,,หอกลอง,พรหมพิราม,พิษณุโลก,65150,,,,,,,2,,,,,,,,,
140,4330416001,กระบี่,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-22,ได้รับ,2546-06-12,,หนองหญ้าลาด,กันทรลักษ์,ศรีสะเกษ,33110,,,,,,,8,,,,,,,,,
141,5810103002,กระบี่น้อย,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-23,ได้รับ,2528-08-16,,กระบี่น้อย,เมืองกระบี่,กระบี่,81000,,,,,,,6,,,,,,,,,
142,4342302005,กระบูน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-05-15,ได้รับ,1906-11-15,,เหล่าแดง,ดอนมดแดง,อุบลราชธานี,34000,,,,,,,3,,,,,,,,,
143,4331008001,กระเบา,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-14,ได้รับ,2522-01-12,,ขะยูง,อุทุมพรพิสัย,ศรีสะเกษ,33120,,,,,,,5,,,,,,,,,
144,63116060001,กระเบากลักพัฒนา,วัดราษฎร์,มหานิกาย,ตั้งวัด,2562-10-18,ไม่ได้รับ,-,//,ดอนดึง,บ้านหมี่,ลพบุรี,15110,,,,,กระเบากลักพัฒนา,,8,,,,,,,,,
145,4330808001,กระเบากันตรวจ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-18,ได้รับ,1906-11-12,,โนนสูง,ขุนหาญ,ศรีสะเกษ,33150,,,,,,,4,,,,,,,,,
146,4330806005,กระเบาเดื่อ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-08,ได้รับ,2525-06-23,,กระหวัน,ขุนหาญ,ศรีสะเกษ,33150,,,,,,,1,,,,,,,,,
147,4301504004,กระเบื้องน้อย,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-30,ไม่ได้รับ,-,,กระเบื้องใหญ่,พิมาย,นครราชสีมา,30110,,,,,,,10,,,,,,,,,
148,4301504001,กระเบื้องใหญ่,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-07-19,ได้รับ,1906-11-21,,กระเบื้องใหญ่,พิมาย,นครราชสีมา,30110,,,,,,,4,,,,,,,,,
149,4302803018,กระโบน,วัดราษฎร์,มหานิกาย,ตั้งวัด,2558-03-09,ไม่ได้รับ,-,,พังเทียม,พระทองคำ,นครราชสีมา,30220,,,,,,,18,,,,,,,,,
150,62130120002,กระพี้สุทธิวาส,วัดราษฎร์,มหานิกาย,ตั้งวัด,2562-03-22,ไม่ได้รับ,-,//,หนองบัวสะอาด,บัวใหญ่,นครราชสีมา,30120,,,,,กระพี้,,5,,,,,,,,,
151,4301014004,กระเพรา,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-28,ได้รับ,1906-11-29,,เมืองปราสาท,โนนสูง,นครราชสีมา,30160,,,,,,,10,,,,,,,,,
152,4330504004,กระโพธิ์ช่างหม้อ,วัดราษฎร์,มหานิกาย,ตั้งวัด,2546-09-19,ได้รับ,2564-02-10,//,ดองกำเม็ด,ขุขันธ์,ศรีสะเกษ,33140,,,,,,,6,,,,,,,,,
153,4330521003,กระโพธิ์เริงรมย์,วัดราษฎร์,มหานิกาย,ตั้งวัด,2543-09-20,ไม่ได้รับ,-,,สำโรงตาเจ็น,ขุขันธ์,ศรีสะเกษ,33140,,,,,,,8,,,,,,,,,
154,4330424002,กระมอล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-12-01,ได้รับ,2532-10-02,,ทุ่งใหญ่,กันทรลักษ์,ศรีสะเกษ,33110,,,,,,,7,,,,,,,,,
155,4330804001,กระมัล,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-03,ได้รับ,1906-11-13,,โพธิ์วงศ์,ขุนหาญ,ศรีสะเกษ,33150,,,,,,,3,,,,,,,,,
156,4330804004,กระมัลพัฒนา,วัดราษฎร์,มหานิกาย,ตั้งวัด,2556-04-24,ได้รับ,2557-11-03,,โพธิ์วงศ์,ขุนหาญ,ศรีสะเกษ,33150,,,,,,,6,,,,,,,,,
157,4460403002,กระยอม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-08-26,ได้รับ,2554-05-11,,เหล่าอ้อย,ร่องคำ,กาฬสินธุ์,46210,,,,,,,8,,,,,,,,,
158,4440901009,กระยอม,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-21,ได้รับ,2560-05-29,,หนองแสง,วาปีปทุม,มหาสารคาม,44120,,,,,,,17,,,,,,,,,
159,4320507005,กระวันหินโคน,วัดราษฎร์,ธรรมยุต,ตั้งวัด,2548-12-30,ไม่ได้รับ,-,,หนองใหญ่,ปราสาท,สุรินทร์,32140,,,,,,,7,,,,,,,,,
160,4301004006,กระสัง,วัดราษฎร์,มหานิกาย,ตั้งวัด,2544-11-21,ไม่ได้รับ,-,,บิง,โนนสูง,นครราชสีมา,30160,,,,,,,6,,,,,,,,,
161,65131110002,กระสัง,วัดราษฎร์,มหานิกาย,ตั้งวัด,2565-09-28,ไม่ได้รับ,-,//,กระสัง,สตึก,บุรีรัมย์,31150,,,,,กระสัง,,1,,,,,,,,,
162,4331204003,กระสังข์,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-10-13,ได้รับ,2535-07-03,,ผักไหม,ห้วยทับทัน,ศรีสะเกษ,33210,,,,,,,6,,,,,,,,,
163,4300903006,กระเสียว,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-25,ได้รับ,2523-02-21,,กำปัง,โนนไทย,นครราชสีมา,30220,,,,,,,2,,,,,,,,,
164,2720807001,กระเสียว,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-06-23,ได้รับ,1906-11-28,,กระเสียว,สามชุก,สุพรรณบุรี,72130,,,,,,,7,,,,,,,,,
165,2210307001,กระแสร์คูหาสวรรค์,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-05-11,ได้รับ,2534-05-09,,กระแสบน,แกลง,ระยอง,21110,,,,,,,1,,,,,,,,,
166,4340113003,กระโสบ,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-05-12,ได้รับ,1906-05-15,//,กระโสบ,เมืองอุบลราชธานี,อุบลราชธานี,34000,,,,,กระโสบ,,4,,,,,,,,,
167,4330806007,กระหวัน,วัดราษฎร์,มหานิกาย,ตั้งวัด,2543-06-16,ได้รับ,2558-12-04,,กระหวัน,ขุนหาญ,ศรีสะเกษ,33150,,,,,,,4,,,,,,,,,
168,4331405001,กระหวัน,วัดราษฎร์,มหานิกาย,ตั้งวัด,1906-09-21,ได้รับ,1906-11-26,//,เสืองข้าว,ศรีรัตนะ,ศรีสะเกษ,33240,,,,,,,2,,,,,,,,,
169,67133050002,กระหวันสามัคคีธรรม,วัดราษฎร์,มหานิกาย,ตั้งวัด,2567-06-26,ไม่ได้รับ,-,//,จะกง,ขุขันธ์,ศรีสะเกษ,33140,,,,,กระหวัน,,13,,,,,,,,,
